Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Ethiopia,ETH,GDP (constant 2015 US$),NY.GDP.MKTP.KD,53065619502.1256,58508821687.2699,64589329344.6937,70682352527.2431,77442546767.0514,82721145212.3128,89640012689.1301,95071776944.6311,100435280444.534,105775520753.614
Ethiopia,ETH,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.620133638381958,-0.441992610692978,-0.710914850234985,-0.713305473327637,-0.760963618755341,-0.666772186756134,-0.661525189876556,-0.589063823223114,-0.648736000061035,-0.745265185832977
Ethiopia,ETH,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Population growth (annual %),SP.POP.GROW,2.74962070654197,2.70542811266671,2.69539316663887,2.71605397227228,2.72133142564532,2.67332102071494,2.656010133459,2.65485915620519,2.60431928274974,2.54208920295403
Ethiopia,ETH,"Population, total",SP.POP.TOTL,97084366,99746766,102471895,105293228,108197950,111129438,114120594,117190911,120283026,123379924
Ethiopia,ETH,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.192041477996724,0.213477209757543,0.201988472900467,0.215714382088843,0.20508623054165,0.205853049498949,0.197545710545702,0.190361436186684,..,..
Faroe Islands,FRO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2417673016.50466,2549017971.28501,2573906035.59584,2611740287.2058,2703524832.06963,2777373022.89357,2914932147.5775,2838306411.11484,2998242824.39099,..
Faroe Islands,FRO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Population growth (annual %),SP.POP.GROW,0.0537134606447883,0.0970242533510219,0.721624002974263,1.39145416003308,1.46397881873087,1.43304325187036,1.41473188516849,1.41026007721943,0.900256782879419,0.379320886225017
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48418,48465,48816,49500,50230,50955,51681,52415,52889,53090
Faroe Islands,FRO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4243032014.31594,4480790924.4971,4682480303.97469,4796997467.65624,5053798230.01711,5246466768.60089,5215935127.8842,4329213903.88704,4107921485.90795,4770317705.65407
Fiji,FJI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,5.16891002655029,..,..,..,..,..
Fiji,FJI,Government Effectiveness: Estimate,GE.EST,-1.03001976013184,-0.401175409555435,-0.334618091583252,-0.281003683805466,0.237200945615768,0.774844706058502,0.76248824596405,0.589688062667847,0.654334425926209,0.591782867908478
Fiji,FJI,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Population growth (annual %),SP.POP.GROW,0.262426487072664,0.230397589525045,0.178965105930181,0.127589742794731,0.0705348376627642,-0.00250269992369218,-0.0577971466911964,0.212846220439299,0.45397664568484,0.556091460082176
Fiji,FJI,"Population, total",SP.POP.TOTL,913453,915560,917200,918371,919019,918996,918465,920422,924610,929766
Fiji,FJI,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.251447548922632,0.270845040630011,0.269899693742915,0.249864630548913,0.263386059240338,0.264406516077092,0.267162065062965,0.237502702067186,..,..
Finland,FIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,234120534076.562,233266209150.781,234534382384.766,241128217493.75,248826017928.906,251661932877.344,254744159687.5,248745023487.891,256322996530.859,261664191586.328
Finland,FIN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,33.6830215454102,34.1003913879395,34.3460693359375,..,35.2476501464844,..,36.4809799194336,..,..,..
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2.18119192123413,2.02586197853088,1.84421217441559,1.84277081489563,1.97704017162323,2.0138726234436,1.97287130355835,1.90141117572784,1.92068529129028,1.75512683391571
Finland,FIN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.460723772785295,0.413560207519414,0.329383885818507,0.287421401687637,0.234670531705453,0.132641040791912,0.110191690491055,0.143641197212847,0.207288594407348,0.285874176039593
Finland,FIN,"Population, total",SP.POP.TOTL,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543,5541017,5556880
Finland,FIN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.214382306097023,0.197892785963532,0.182554896918095,0.189526968162424,0.172873401093813,0.176409278480896,0.160895150845773,0.146052771189485,..,..
France,FRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2389493466482.81,2412341398046.84,2439188643162.5,2465909086487.94,2522413420333.78,2569458097202.24,2616812485718.01,2413104454442.24,2577595870536.12,2643644021240.64
France,FRA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,27.1911201477051,28.5274600982666,30.3862209320068,29.5100402832031,30.1307907104492,..,32.1738395690918,..,..,..
France,FRA,Government Effectiveness: Estimate,GE.EST,1.48261678218842,1.41354477405548,1.41785860061646,1.38138175010681,1.30881631374359,1.4197963476181,1.33828783035278,1.2046355009079,1.23061394691467,1.165806889534
France,FRA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Population growth (annual %),SP.POP.GROW,0.516539661307546,0.46824634207038,0.355569240058298,0.263868788565368,0.29020211635109,0.358494581816163,0.341374143157509,0.271350507669993,0.263854757064606,0.27420527872655
France,FRA,"Population, total",SP.POP.TOTL,66002289,66312067,66548272,66724104,66918020,67158348,67388001,67571107,67749632,67935660
France,FRA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.141642195196366,0.126854930337707,0.127573322740856,0.127269574421731,0.125959209318652,0.119460364165589,0.114857905043025,0.11070996098333,..,..
French Polynesia,PYF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5200635880.32882,5231504486.17783,5325846341.7909,5448457882.36119,5682340217.7922,5781047849.60688,5936582478.94458,5521022219.03919,5653526094.8616,..
French Polynesia,PYF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,0.503989817548146,0.637131095156152,0.65811880076494,0.59932388341049,0.648229492369303,0.727084625433978,0.706823205794027,0.732338551627656,0.697087740409896,0.736349222896672
French Polynesia,PYF,"Population, total",SP.POP.TOTL,288032,289873,291787,293541,295450,297606,299717,301920,304032,306279
French Polynesia,PYF,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13273296028.9698,13846034032.7784,14383107763.1182,14683922149.7407,14753324537.6067,14876945090.1297,15460241661.5807,15176119359.9997,15398898314.2902,15866553903.2925
Gabon,GAB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Government Effectiveness: Estimate,GE.EST,-0.868806004524231,-0.605925261974335,-0.758396923542023,-0.831983506679535,-1.00361776351929,-0.826392531394959,-0.957518041133881,-0.993326544761658,-0.819578289985657,-0.726116597652435
Gabon,GAB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Population growth (annual %),SP.POP.GROW,3.50515739344233,3.34110410137597,3.08691638355563,2.80421210921345,2.55591859788162,2.39135522463594,2.28985536531904,2.19563704311712,2.09798810279019,2.02168710210066
Gabon,GAB,"Population, total",SP.POP.TOTL,1902226,1966855,2028517,2086206,2140215,2192012,2242785,2292573,2341179,2388992
Gabon,GAB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.43623452587529,0.430596226030194,0.425207131916399,0.434740795742553,0.362270889274901,0.344183565172744,0.341165430363702,0.352474823972399,..,..
"Gambia, The",GMB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1343336126.44617,1324430248.95208,1378176605.93705,1404959534.06856,1472715270.60632,1579264605.34593,1677527288.62681,1687449649.28965,1759427680.64674,1846057105.37491
"Gambia, The",GMB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,7.50002002716064,..,..,..,..,..,..,..
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,-0.739454984664917,-0.719099462032318,-0.989859938621521,-0.936807751655579,-0.745486438274384,-0.75130432844162,-0.765243172645569,-0.787312388420105,-0.678520202636719,-0.674558699131012
"Gambia, The",GMB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Population growth (annual %),SP.POP.GROW,3.05120587130278,2.9743344848207,2.88681938435009,2.80404574599256,2.72348534857532,2.64137634537543,2.58268676641821,2.56215324974841,2.52879318000917,2.47214748808282
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2124869,2189019,2253133,2317206,2381182,2444916,2508883,2573995,2639916,2705992
"Gambia, The",GMB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.320545239216609,0.382655108036827,0.425126937633391,0.422218566169077,0.408972468759717,0.37853061353772,0.361782490284732,0.362321921876232,..,..
Georgia,GEO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13899008890.2435,14515002515.4138,14953675992.6704,15388295430.76,16133489521.5573,16914821493.7518,17757577182.81,16557086864.399,18289874949.0491,20138747184.389
Georgia,GEO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,30.8818302154541,..,32.8585395812988,34.0637588500977,..,33.6980895996094,..,..,34.0278015136719
Georgia,GEO,Government Effectiveness: Estimate,GE.EST,0.60695880651474,0.424936980009079,0.26302033662796,0.421116173267365,0.481253504753113,0.518160223960876,0.766231834888458,0.717011868953705,0.618161380290985,0.650825500488281
Georgia,GEO,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Population growth (annual %),SP.POP.GROW,-0.300972141406188,0.0469539002549217,0.157481405176007,0.0598165991047394,0.0133860746662629,-0.0390365463489613,-0.171565740223868,0.0686562494680967,-0.379636607027231,0.104889950638883
Georgia,GEO,"Population, total",SP.POP.TOTL,3717668,3719414,3725276,3727505,3728004,3726549,3720161,3722716,3708610,3712502
Georgia,GEO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.57730735071567,0.596210713074982,0.628567852119249,0.637731452723697,0.61407050141027,0.574951382347865,0.594090054707037,0.619372241263666,..,..
Germany,DEU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3236712633454.9,3308229204839.04,3357585719351.56,3432459876455.05,3524457734041.38,3559040862512.65,3596645827007.44,3463685430302.1,3554676005515.55,3618134373392.27
Germany,DEU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,26.0114803314209,24.8727207183838,25.4261207580566,26.1768093109131,..,25.7418899536133,..,28.90452003479,..,..
Germany,DEU,Government Effectiveness: Estimate,GE.EST,1.51098811626434,1.6654098033905,1.65674340724945,1.66083610057831,1.61281025409698,1.52358090877533,1.49546587467194,1.31406188011169,1.29082775115967,1.2898074388504
Germany,DEU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137,1.05662714139991
Germany,DEU,"Population, total",SP.POP.TOTL,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078,84079811
Germany,DEU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.239796326673439,0.222479052818775,0.221085762821079,0.217671065909628,0.207749462542257,0.198865432385151,0.183141051880568,0.174193214753736,..,..
Ghana,GHA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,47036515227.7126,48379991067.0674,49406014245.4296,51072709214.276,55224356059.1882,58648309033.8405,62465008906.2023,62786042616.5329,66149163097.005,68292201677.0095
Ghana,GHA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Government Effectiveness: Estimate,GE.EST,-0.134330868721008,-0.308061718940735,-0.319261193275452,-0.25353330373764,-0.186972558498383,-0.319894850254059,-0.290070623159409,-0.196662068367004,-0.176314115524292,-0.0625455379486084
Ghana,GHA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.45242725553535,2.40764489206261,2.36426975910316,2.33938325896993,2.23494542871956,2.1226797659381,2.08893118401294,2.06626880077022,2.00774487031161,1.93898294382388
Ghana,GHA,"Population, total",SP.POP.TOTL,27525597,28196358,28870939,29554303,30222262,30870641,31522290,32180401,32833031,33475870
Ghana,GHA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.295508711321597,0.276285706243109,0.289857423609611,0.28479593551568,0.27406385660303,0.28602529683031,0.288787279724679,0.309004345416274,..,..
Gibraltar,GIB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Population growth (annual %),SP.POP.GROW,0.777442704117801,0.126420318087511,0.209321014679146,0.13828073187548,0.113554418573327,0.140996191940677,0.113265896118834,0.0734012327661469,-0.122365336936279,-0.0612388640957491
Gibraltar,GIB,"Population, total",SP.POP.TOTL,32411,32452,32520,32565,32602,32648,32685,32709,32669,32649
Gibraltar,GIB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,195139720340.78,196067992081.695,195683527003.375,194730209118.466,196856953384.064,200141371166.33,203912718651.88,185552328472.832,201202601384.494,213101136341.436
Greece,GRC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,23.0271892547607,23.7070407867432,21.200569152832,..,..,..,26.8089694976807,..,..
Greece,GRC,Government Effectiveness: Estimate,GE.EST,0.357710689306259,0.298648625612259,0.146552965044975,0.125311464071274,0.239429265260696,0.258635640144348,0.31449168920517,0.403194963932037,0.406721621751785,0.447398781776428
Greece,GRC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Population growth (annual %),SP.POP.GROW,-0.725120806658085,-0.666113290031891,-0.658861360878339,-0.415913028277122,-0.197783224759792,-0.202880238259165,-0.105339392724138,-0.214592106571664,-0.537756534706951,-0.704367995268749
Greece,GRC,"Population, total",SP.POP.TOTL,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10641221,10566531
Greece,GRC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.371447698466607,0.354717255282654,0.347551993984794,0.343288287434294,0.339309833113608,0.324876359250898,0.294195969710039,0.274866936026985,..,..
Greenland,GRL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2447882000.59947,2563963886.18321,2499113085.48255,2616120413.29492,2617499846.05081,2633808582.68366,2708402718.54614,2713483920.21655,2748493574.3374,..
Greenland,GRL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,13.2406301498413,13.1702299118042,..,..,13.695369720459,13.4952802658081,..,..,..
Greenland,GRL,Government Effectiveness: Estimate,GE.EST,0.938787341117859,0.916511118412018,0.843033373355865,0.815052211284637,0.810150265693665,0.808106005191803,0.786948084831238,0.766806840896606,0.748871743679047,0.756873250007629
Greenland,GRL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Population growth (annual %),SP.POP.GROW,-0.577265864735276,-0.333398666658893,-0.322038549275343,0.128227978389047,-0.0249203440297217,-0.265609140509557,0.359917714454119,0.252238303411568,0.506106194434674,0.0141200557976914
Greenland,GRL,"Population, total",SP.POP.TOTL,56483,56295,56114,56186,56172,56023,56225,56367,56653,56661
Greenland,GRL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,872573509.102323,936638937.786048,997007407.407407,1034291535.85512,1080200382.60863,1127312678.42806,1134939081.03144,978809798.804488,1024691294.44286,1084123398.63759
Grenada,GRD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Government Effectiveness: Estimate,GE.EST,0.274259030818939,-0.0590937547385693,-0.152190431952477,-0.120345048606396,-0.142187014222145,-0.197106674313545,-0.108668252825737,0.00232582469470799,0.0180174540728331,0.0384795591235161
Grenada,GRD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Population growth (annual %),SP.POP.GROW,0.887245628443614,0.874356936993021,0.850810358697201,0.825295754248069,0.792907050535382,0.755485367413198,0.724563813014991,0.762219229220411,0.762873605069601,0.662275264266552
Grenada,GRD,"Population, total",SP.POP.TOTL,116945,117972,118980,119966,120921,121838,122724,123663,124610,125438
Grenada,GRD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.363407777903117,0.270648581618017,0.273418229367886,0.268202910285497,0.266154321576615,0.284127027158632,0.305038398788216,0.331525083214678,..,..
Guam,GUM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5650199454.04914,5751510464.05824,5799000000,5809553230.20928,5861264058.23476,5814829845.31392,5965741037.30664,5286113011.82893,5342045131.93812,..
Guam,GUM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Government Effectiveness: Estimate,GE.EST,-0.035712368786335,0.438977479934692,0.443229764699936,0.218476206064224,0.237200945615768,0.222634360194206,0.217699736356735,0.632899343967438,0.639231383800507,0.667918145656586
Guam,GUM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Population growth (annual %),SP.POP.GROW,0.397066313446001,0.292292129425125,0.259298371028445,0.218836685375473,0.154324682210868,0.0426939914692953,-0.0320187846270383,0.359326132872351,0.767004481277612,0.724496899820096
Guam,GUM,"Population, total",SP.POP.TOTL,167054,167543,167978,168346,168606,168678,168624,169231,170534,171774
Guam,GUM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,57199417471.4099,59741346761.3617,62186064718.7424,63851284748.839,65817809494.3628,68060138938.4754,70794725855.0224,69526185112.429,75089954137.2623,78182161579.3105
Guatemala,GTM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,2.86266994476318,8.53061008453369,..,..,..,..,4.5054497718811,..,..,..
Guatemala,GTM,Government Effectiveness: Estimate,GE.EST,-0.726908981800079,-0.761851191520691,-0.76994127035141,-0.653969824314117,-0.692472994327545,-0.717828691005707,-0.726433575153351,-0.712843358516693,-0.782320499420166,-0.906891822814941
Guatemala,GTM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,1.75716769812924,1.72875760277972,1.69146509302391,1.65807331834237,1.62765379973835,1.60038598150372,1.56038604781094,1.51998785357799,1.4803168061015,1.43986849494773
Guatemala,GTM,"Population, total",SP.POP.TOTL,15043981,15306316,15567419,15827690,16087418,16346950,16604026,16858333,17109746,17357886
Guatemala,GTM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.228084490659734,0.234318453782392,0.264623594923194,0.273321047002384,0.251149348891895,0.265584235970191,0.268633005782744,0.242573355243463,..,..
Guinea,GIN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8168200455.7653,8470142324.28636,8794202394.72245,9745790250.76895,10749607167.2839,11433120071.2395,12075308646.7702,12669445997.4837,13163554391.3855,13782241447.7807
Guinea,GIN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Government Effectiveness: Estimate,GE.EST,-1.1697952747345,-1.23705840110779,-1.18450438976288,-1.06488299369812,-1.08643198013306,-1.02534222602844,-0.855753898620605,-0.969850122928619,-0.953995585441589,-0.941579163074493
Guinea,GIN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Population growth (annual %),SP.POP.GROW,2.44231614129791,2.48293200818758,2.54927671891363,2.58950004128743,2.56349381271807,2.53344244221774,2.5376470778001,2.51225012110646,2.44431721949133,2.39091413366776
Guinea,GIN,"Population, total",SP.POP.TOTL,11055430,11333365,11625998,11930985,12240789,12554864,12877539,13205153,13531906,13859341
Guinea,GIN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.264440131176681,0.262770082814107,0.286813958422617,0.287970490620662,0.308997338071031,0.326682478337261,0.374069113439033,0.358176671726711,..,..
Guinea-Bissau,GNB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,978211132.396803,987646573.041633,1048229632.99726,1113878217.54975,1179810636.64351,1194956298.81312,1248729332.15829,1218759828.19627,1265072731.28409,1309350904.2529
Guinea-Bissau,GNB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Government Effectiveness: Estimate,GE.EST,-1.45680749416351,-1.64418196678162,-1.65404057502747,-1.70697629451752,-1.80746412277222,-1.52192282676697,-1.5601292848587,-1.46526992321014,-1.44795417785645,-1.48615753650665
Guinea-Bissau,GNB,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,2.68850117447374,2.6479419321498,2.58264954343545,2.51887831990535,2.43789093573311,2.37233714760758,2.33629046990663,2.27645335668636,2.20258924567144,2.15283930362989
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1697753,1743309,1788919,1834552,1879826,1924955,1970457,2015828,2060721,2105566
Guinea-Bissau,GNB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.252910636371335,0.266897093753079,0.268929622981509,0.273818084593594,0.259872212096899,0.265951148435849,0.260504812069845,0.269946541056338,..,..
Guyana,GUY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4180138018.80887,4250616305.04776,4279840193.7046,4442813034.63534,4608724292.15863,4813398364.26896,5071041645.23612,7275908034.11422,8735455982.28699,13784568758.052
Guyana,GUY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Government Effectiveness: Estimate,GE.EST,-0.102658443152905,-0.222039371728897,-0.33048290014267,-0.283952057361603,-0.280504614114761,-0.254933685064316,-0.39551830291748,-0.446153789758682,-0.261376172304153,-0.265898406505585
Guyana,GUY,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Population growth (annual %),SP.POP.GROW,0.46319412619233,0.493149307612364,0.52000388065714,0.53575873239208,0.547185665228521,2.8750028594538,1.67134809737405,-0.194366443701065,0.919614738982755,0.515592544369467
Guyana,GUY,"Population, total",SP.POP.TOTL,747420,751115,755031,759087,763252,785514,798753,797202,804567,808726
Guyana,GUY,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.47261597370963,0.48543280595561,0.485983098868845,0.557889783044503,0.536764588892629,0.537478887931794,0.551346290485811,0.380502335518736,..,..
Haiti,HTI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14233433425.7323,14644604938.4984,14849629407.9546,15118774200.7456,15498296457.2898,15756778743.419,15485274162.3204,14973407577.4363,14704149789.5892,14456828346.4124
Haiti,HTI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-1.58944308757782,-2.08367514610291,-2.09976744651794,-2.17048072814941,-2.13057422637939,-1.96588122844696,-2.06706643104553,-2.11304807662964,-2.21875,-2.22696566581726
Haiti,HTI,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Population growth (annual %),SP.POP.GROW,1.49898644905428,1.46596797524852,1.43989350727897,1.41082121304761,1.38753007437198,1.36113131762731,1.33513859245585,1.30291995864045,1.23729899666313,1.19334195623455
